"GEOID","total_pop","pct_white","pct_black","pct_hispanic","pct_asian","poverty_rate","unemployment_rate","median_income","pct_renter","pct_rent_burdened","pct_severe_burden","pct_less_than_hs","median_rent","median_home_value","property_age","vacant_units"
"42101013402",2929,77.8422669853192,5.63332195288494,13.6565380675999,3.72140662342096,13.7589621031069,6.24721106648818,89669,64.7525676937442,33.9581831290555,14.6359048305696,0.590966652596032,1744,601900,67,241
"42101013500",4078,80.9955860716037,14.4678764100049,5.00245218244237,3.35948994605199,4.34036292300147,1.07925801011804,143636,29.3256664924203,54.9019607843137,16.5775401069519,1.72694688823721,1896,484400,86,191
"42101013601",2882,78.8341429562804,5.55170020818876,5.6557945870923,7.11311589174185,8.33042872080864,5.20286396181384,107019,35.3227771010962,25.1724137931034,24.4827586206897,0.440705128205128,1792,461100,86,83
"42101013602",3975,76.8050314465409,6.56603773584906,6.46540880503145,6.11320754716981,4.22641509433962,2.02088245200404,116375,47.0986460348162,17.6591375770021,8.82956878850103,1.23647604327666,1669,440100,86,87
"42101013701",1753,49.5721620079863,33.7706788362807,5.24814603536794,9.75470621791215,9.01312036508842,7.67605633802817,92337,49.3061979648474,28.8930581613508,28.8930581613508,3.67491166077739,2043,384700,46,124
"42101013702",4189,39.0546669849606,53.0436858438768,8.3552160420148,2.60205299594175,30.7233229887801,8.14345991561181,76000,42.2840962718263,27.0089285714286,13.7276785714286,6.35239050484788,1396,274100,83,181
"42101013800",2077,27.0101107366394,62.2051035146846,5.825710158883,3.17766008666346,9.24410207029369,6.36094674556213,68864,49.3965517241379,25.305410122164,14.8342059336824,18.1203515889114,1440,265000,86,230
"42101013900",2585,40.9284332688588,51.605415860735,21.0831721470019,0.270793036750484,32.7883742052679,10.5221518987342,41042,60.2951039570758,40.1557285873192,27.2525027808676,18.0130456598093,1113,256700,39,270
"42101014000",5753,40.1703459064836,43.2296193290457,5.80566660872588,6.22284025725708,27.6228651097944,8.85672937771346,59375,73.4701781564679,37.3220875065894,21.0859251449657,3.36593785960875,1395,296400,33,274
"42101014100",2982,26.2575452716298,50.6706908115359,7.47820254862508,14.3192488262911,43.6619718309859,12.185534591195,21081,77.3876404494382,70.6896551724138,39.2921960072595,22.0227670753065,834,332500,37,44
"42101014201",3295,80.6069802731411,5.70561456752656,9.1350531107739,5.43247344461305,2.30722525804493,1.29198966408269,126809,56.1194029850746,21.8085106382979,1.59574468085106,2.30741924032659,2033,477100,72,66
"42101014202",2273,78.0906291245051,6.11526616805983,9.37087549494061,5.71931368235812,1.71579410470743,1.19165839126117,127774,55.8274307791372,31.8339100346021,5.30565167243368,0.442477876106195,1982,583300,30,164
"42101014300",1979,83.7796867104598,7.42799393633148,4.59828196058615,6.46791308741789,8.08489135927236,1.9935691318328,118239,37.8773125608569,31.1053984575836,14.1388174807198,1.96408529741863,1883,460000,86,70
"42101014400",5346,61.6535727646839,4.73251028806584,24.5978301533857,11.3916947250281,11.4665170220726,3.0043910330483,131027,43.842704380821,29.3469708890637,16.522423288749,11.8466898954704,1932,445700,43,228
"42101014500",2218,9.107303877367,69.522091974752,15.3742110009017,3.56176735798016,20.8854667949952,7.45140388768898,33550,69.4811800610376,54.3191800878477,27.086383601757,20.2761627906977,867,243200,43,63
"42101014600",4745,37.3445732349842,40.5479452054795,4.02528977871444,14.7945205479452,32.2195704057279,11.3074204946996,39583,59.4776119402985,55.4579673776663,43.7892095357591,15.1094890510949,1066,239600,59,140
"42101014700",3311,39.4744790093627,38.6288130474177,9.3929326487466,8.51706433101782,75.3238341968912,7.26775956284153,18041,75.3694581280788,79.0849673202614,62.0915032679739,20.5623901581722,1231,537900,48,249
"42101014800",898,4.67706013363029,66.9265033407572,1.33630289532294,19.5991091314031,35.3006681514477,2.55220417633411,NA,67.7165354330709,43.4883720930233,17.906976744186,20.7100591715976,562,290000,47,125
"42101014900",4318,4.6780917091246,78.7169986104678,10.097267253358,0.856878184344604,44.0481704492821,10.269758637009,29458,47.6151315789474,70.3799654576857,49.740932642487,18.326969802152,925,270600,86,346
"42101015101",2161,6.61730680240629,89.2642295233688,7.45025451180009,1.9435446552522,29.8664122137405,23.7154150197628,45963,40.0552486187845,56.551724137931,36.7816091954023,17.5470008952551,1155,174200,82,289
"42101015102",4930,1.07505070993915,93.5902636916836,2.55578093306288,0.649087221095335,37.6174908050674,18.5308848080134,23924,54.752688172043,42.7336999214454,30.2435192458759,24.223602484472,746,118500,86,488
"42101015200",5975,5.10460251046025,82.8117154811715,6.4602510460251,5.8744769874477,29.8744769874477,25.854108956602,54416,54.9249359209081,53.2666666666667,9.6,17.3480976717774,1140,142900,72,448
"42101015300",5051,42.9815878043952,41.5759255592952,6.75113838843793,9.42387646010691,46.4016933207902,16.7476635514019,28037,56.8568568568569,61.7077464788732,33.4507042253521,29.7297297297297,1110,221900,62,508
"42101015600",1664,34.2548076923077,26.0817307692308,54.8677884615385,0.480769230769231,47.8890229191797,13.2098765432099,43750,49.4071146245059,58.9333333333333,40.8,15.5031731640979,1029,281700,81,151
"42101015700",2493,62.8961091054954,2.7276373846771,32.2101885278781,5.17448856799037,21.2231672742001,3.82608695652174,82500,32.5431034482759,45.4746136865342,26.4900662251656,10.9054527263632,1619,298800,80,152
"42101015800",6849,81.5885530734414,3.09534238574974,15.3453058840707,3.09534238574974,7.27113447218572,3.53034510115034,123431,42.8012048192771,37.579169598874,16.6783954961295,4.55215628455584,1879,369200,86,69
"42101016001",2585,88.9748549323017,10.2514506769826,1.77949709864603,0,12.8046421663443,1.2888107791447,93890,24.4672454617206,32.9032258064516,2.58064516129032,1.85381355932203,1583,324200,86,64
"42101016002",4404,86.0354223433243,3.3605812897366,10.6267029972752,2.54314259763851,14.6924829157175,4.87426265135051,89100,31.7217981340119,21.2566844919786,4.01069518716578,8.81069285324605,1463,300300,86,168
"42101016100",6125,65.730612244898,5.15918367346939,20.4408163265306,11.6897959183673,12.6367346938776,1.42627099148838,102794,46.4148527528809,42.2758620689655,14.2758620689655,11.5376634156464,1565,347800,75,356
"42101016200",2324,15.3614457831325,12.0051635111876,72.8915662650602,8.34767641996558,20.6540447504303,15.6445556946183,34677,46.9339622641509,52.7638190954774,20.6030150753769,38.9601620526671,901,NA,86,136
"42101016300",2615,17.0172084130019,9.52198852772467,83.7093690248566,0.11472275334608,26.2870514820593,6.73162090345438,38660,43.4977578475336,55.4639175257732,18.7628865979381,49.5418848167539,850,151800,78,262
"42101016400",4019,7.21572530480219,29.1366011445633,67.0315999004728,3.3590445384424,48.8181139586962,10.6122448979592,20915,61.9387755102041,46.1285008237232,33.7726523887974,43.712090578245,716,110000,86,262
"42101016500",2850,5.47368421052632,87.7543859649123,11.3333333333333,1.54385964912281,45.3684210526316,5.48302872062663,26172,54.2205323193916,52.4544179523142,27.2089761570827,18.6304128902316,600,81300,74,286
"42101016600",2244,11.3636363636364,71.078431372549,3.34224598930481,14.795008912656,35.2175863615971,24.4534412955466,57432,57.9661016949153,33.1384015594542,21.8323586744639,22.5758697261288,1092,83400,81,171
"42101016701",3501,3.97029420165667,93.573264781491,0.856898029134533,0,29.4487289345901,19.8808637379002,38973,35.8609794628752,45.6681350954479,45.6681350954479,16.0806375996249,1157,72500,86,409
"42101016702",2575,7.02912621359223,91.5339805825243,0.699029126213592,0.349514563106796,25.8682634730539,16.8771526980482,31618,42.185128983308,58.4532374100719,28.4172661870504,19.6304849884527,1137,NA,86,315
"42101016800",3963,16.2250820085794,79.2833711834469,4.41584658087308,0.428967953570527,52.3135271807838,26.6828380836871,15267,35.0698174006445,66.4624808575804,55.895865237366,17.049617049617,928,57400,86,345
"42101016901",3356,2.97973778307509,90.8224076281287,3.96305125148987,1.19189511323004,28.8736591179976,21.6216216216216,27479,35.8086847073631,51.6695957820738,21.0896309314587,21.3562307353589,938,61700,86,386
"42101016902",3925,0,92.3821656050956,1.07006369426752,0,44.6624203821656,14.3557422969188,22880,45.9812321501428,53.5048802129547,44.0993788819876,17.4244833068362,1122,69400,83,433
"42101017000",3008,20.1130319148936,69.780585106383,3.29122340425532,3.8563829787234,21.902332361516,6.5646908859146,51989,66.8949771689498,31.3139931740614,20.9044368600683,8.06776926179911,1418,184200,55,271
"42101017100",3234,2.04081632653061,90.2597402597403,9.21459492888064,0.773036487322202,36.4254792826221,26.2706270627063,27112,34.2602308499475,54.5176110260337,47.4732006125574,11.5906288532676,1305,70900,86,324
"42101017201",2863,0.523925951798812,92.7348934683898,3.66748166259169,0.943066713237862,37.864768683274,17.170626349892,25865,29.2360712234348,66.0117878192534,40.2750491159136,36.5409622886866,1283,53700,82,237
"42101017202",4415,0.339750849377123,98.6862967157418,0,0.928652321630804,15.6058890147225,11.965811965812,47102,29.0628115653041,58.4905660377358,36.3636363636364,18.0710659898477,1192,64300,86,323
"42101017300",2070,7.92270531400966,74.2028985507246,18.695652173913,0.0483091787439614,46.9719350073855,0.141643059490085,21210,66.2704309063893,59.7533632286996,37.3318385650224,16.1038961038961,943,56300,69,182
"42101017400",2456,3.05374592833876,84.9755700325733,8.14332247557003,0.529315960912052,36.4769422517657,23.8418079096045,32948,43.4142114384749,56.0878243512974,28.5429141716567,22.1165279429251,963,83800,86,119
"42101017500",6716,22.6176295413937,26.4889815366289,70.7266229898749,0,47.150954653938,14.4289450741064,30149,42.0250592617677,59.6293311845286,39.5648670427075,35.0159163256025,878,48500,86,394
"42101017601",5031,26.4957264957265,9.93838203140529,85.7086066388392,0,44.5408678102926,11.9521912350598,27088,44.7761194029851,60.625,30.9375,46.5664502903997,1041,74200,86,358
"42101017602",4074,5.13009327442317,19.4894452626411,72.4840451644575,7.46195385370643,53.5732009925558,9.34256055363322,33750,56.2589928057554,62.0204603580563,43.8618925831202,45.617095508068,1066,68500,86,150
"42101017701",3175,15.0866141732283,21.3858267716535,74.0472440944882,0.566929133858268,41.8267716535433,0.711743772241993,36694,60.5803255484784,64.3691588785047,51.8691588785047,43.9408866995074,1090,56100,86,224
"42101017702",4726,17.5835801946678,12.1667371984765,78.9885738468049,2.45450698264917,61.6790648246546,1.8037518037518,28750,38.2304751501912,64.7142857142857,29.2857142857143,40.1503759398496,1041,46700,86,258
"42101017800",6592,22.1328883495146,32.6001213592233,41.0194174757282,0,40.5656074197963,2.82744282744283,32009,45.1877563900284,49.0921787709497,30.8659217877095,24.2320036680422,1147,76500,86,376
"42101017900",6675,32.8089887640449,19.4007490636704,44.9588014981273,1.22846441947566,39.6782438731018,5.31154239019408,46950,43.598615916955,47.0634920634921,24.2857142857143,17.6346604215457,1231,106800,86,209
"42101018001",2251,87.4278098622834,1.11061750333185,14.7934251443803,0,5.23958799820869,11.3312202852615,59531,30.4273504273504,41.0112359550562,26.123595505618,6.97961704756022,1164,213700,86,62
"42101018002",5381,76.2683516075079,1.41237688162052,5.87251440252741,2.52741126184724,8.84708511827156,3.68380660015349,68380,22.2395630120952,29.2982456140351,9.12280701754386,8.87389724961079,1300,168900,86,256
"42101018300",3998,96.1980990495248,0.100050025012506,0.80040020010005,0.87543771885943,12.8521126760563,6.99001426533524,81053,7.79369627507163,30.8823529411765,27.2058823529412,11.5133724722766,1139,209000,86,141
"42101018400",2202,92.960944595822,0.0454132606721163,2.36148955495005,0.817438692098093,17.2541743970315,6.28930817610063,57633,11.7709437963945,56.7567567567568,44.1441441441441,3.13351498637602,1410,212000,86,46
"42101018801",3794,21.6657880864523,5.19240906694781,76.2519768054823,0,78.1837437119407,1.7989417989418,20010,46.3002114164905,100,63.4703196347032,38.6363636363636,1188,78100,86,312
"42101018802",4262,21.1872360394181,33.247301736274,78.4608165180666,0,53.2440056417489,2.18487394957983,45570,47.8347768154564,73.9554317548747,29.2479108635098,19.5331695331695,1377,76000,86,416
"42101019000",7729,24.3239746409626,10.6352697632294,73.42476387631,1.73373010738776,32.0869452710571,9.22774869109948,45814,34.3385605146763,73.6533957845433,40.7494145199063,35.9891964888589,1119,123600,83,131
"42101019100",8628,16.5971256374594,14.6963375057951,68.7297171998146,8.39128419100603,25.1622624014835,8.43553694286569,65048,13.8761061946903,24.4897959183673,24.4897959183673,23.8399398835243,1272,144600,77,75
"42101019200",8914,11.5772941440431,22.4141799416648,69.1945254655598,5.31747812429886,45.2541404911479,1.88133140376266,23239,49.3449781659389,66.5078284547311,58.5432266848196,36.046783625731,1012,94200,86,318
"42101019501",4615,19.783315276273,3.59696641386782,88.5373781148429,0,43.7255753365176,28.8079470198675,23031,58.6190009794319,64.578111946533,61.9883040935673,36.0227653163709,1020,96400,86,165
"42101019502",3901,19.4821840553704,3.89643681107408,92.0276852089208,0.794668033837478,62.059054089365,2.2379269729093,28205,33.4932054356515,79.9522673031026,47.9713603818616,44.9976947902259,922,75000,86,101
"42101019700",6746,14.512303587311,15.727838719241,79.9140231248147,3.69107619329973,56.2259116513489,21.0928961748634,27979,42.9127052722558,71.0976837865055,60.5236656596173,38.8439306358381,1171,65700,86,100
"42101019800",6456,11.3847583643123,24.5508054522924,67.5495662949194,5.14250309789343,22.2583643122677,7.77546777546778,37574,32.0384294068505,54.8891786179922,34.2894393741851,31.3903743315508,1002,78900,86,216
"42101019900",5166,5.57491289198606,51.7615176151762,53.9101819589624,0,48.1610530391018,8.05687203791469,25810,67.1835917958979,50.409530900968,40.282948622487,38.5822196397443,986,76300,86,176
"42101020000",1146,5.84642233856894,54.2757417102967,20.5061082024433,14.2233856893543,45.0761421319797,4.43349753694581,17531,49.9241274658574,65.6534954407295,50.4559270516717,30.0826446280992,904,153800,86,185
"42101020101",3196,1.68961201501877,91.8335419274093,5.28785982478098,3.28535669586984,32.5559407500788,14.4153225806452,26256,53.6764705882353,69.4601128122482,35.4552780016116,14.6504813729594,865,NA,84,578
"42101020102",3543,2.87891617273497,94.044594976009,8.60852384984476,0.95963872424499,35.8171041490262,12.2876557191393,39288,33.8895281933257,52.9711375212224,14.2614601018676,16.1277906081601,1162,117100,86,145
"42101020200",4252,5.95014111006585,80.7855126999059,3.92756349952963,0,19.4937307783298,17.8874734607219,34576,36.1584327086882,67.020023557126,17.1967020023557,16.3817663817664,929,90300,86,395
"42101020300",2564,3.43213728549142,87.4414976599064,6.2402496099844,1.5990639625585,22.3285486443381,13.6871508379888,41020,35.5282199710564,53.7678207739308,40.9368635437882,19.4315245478036,828,81600,86,189
"42101020400",3981,1.20572720422005,89.7010801306205,5.70208490329063,0,45.5276121337827,33.8001273074475,43306,26.1805555555556,74.8010610079576,45.6233421750663,10.1586102719033,1416,99200,86,196
"42101020500",3143,3.37257397391028,86.3506204263443,2.67260579064588,3.14985682468979,22.3072020395156,5.90062111801242,NA,58.6012408347434,21.7516843118383,10.4908565928778,29.8872910998834,1082,87100,55,90
"42101020600",2009,55.6495769039323,28.1234444997511,11.100049776008,5.37580886012942,13.2530120481928,7.46500777604977,62143,65.9709618874773,48.9683631361761,27.6478679504814,3.40080971659919,1391,594700,72,118
"42101020701",4309,77.6746344859596,7.79763286145277,3.20259921095382,2.85449060106753,11.1447184737087,10.5281207133059,118915,42.5848442584844,15.7205240174673,6.98689956331878,0.72362927915391,1496,325500,83,92
"42101020702",2095,72.0286396181384,12.6014319809069,7.20763723150358,4.82100238663485,7.53835890593729,3.8878842676311,158750,37.5866851595007,42.8044280442804,11.8081180811808,1.32275132275132,1102,359500,54,37
"42101020800",2528,47.0727848101266,32.120253164557,8.46518987341772,9.49367088607595,14.7456836210919,11.5055884286654,70560,57.0427023581899,36.3128491620112,15.9776536312849,4.48332422088573,1728,157400,69,116
"42101020900",3366,76.678550207962,12.6559714795009,8.64527629233512,4.7534165181224,7.6213158678178,4.75633528265107,104435,53.5599743425273,29.5808383233533,15.4491017964072,1.62122328666175,1490,353500,81,62
"42101021000",5214,86.7088607594937,6.38665132336018,6.75105485232067,3.31799002685079,12.7107149777175,2.48783126014062,87660,47.7140783744557,29.0494296577947,13.0038022813688,7.0217339383807,1653,280100,86,154
"42101021100",2581,70.6315381635025,8.33010461061604,10.9259976753196,4.68810538550949,6.30841121495327,1.32259919493962,86845,29.9093655589124,15.6565656565657,9.34343434343434,1.44230769230769,1475,281100,65,25
"42101021200",2967,82.103134479272,9.23491742500843,7.14526457701382,1.0448264239973,8.24531516183986,4.68594217347956,101020,30.7214895267649,37.1212121212121,28.2828282828283,6.13844144536352,1493,276900,71,26
"42101021300",3243,81.1285846438483,11.8100524205982,3.66944187480728,2.22016651248844,10.4841196423065,6.24259186092454,94675,41.2918108419839,41.4804469273743,18.854748603352,4.56460674157303,1185,278200,86,117
"42101021400",3520,87.3863636363636,6.78977272727273,4.00568181818182,0.568181818181818,7.8733294596165,4.82394366197183,84861,52.9991047448523,35.2195945945946,13.5135135135135,3.22690217391304,1687,291400,81,290
"42101021500",3995,71.4893617021277,17.622027534418,6.00750938673342,3.75469336670839,4.85607008760951,3.22066326530612,109102,38.3620689655172,18.7265917602996,6.86641697877653,7.72699939867709,1470,319400,61,29
"42101021600",2256,69.1932624113475,5.0531914893617,9.88475177304965,4.29964539007092,6.37539010254124,1.66346769033909,95200,64.9177760375881,34.1375150784077,5.06634499396864,4.6713742531233,1669,351400,33,77
"42101021700",5781,83.7571354436949,9.15066597474485,4.9645390070922,0.397855042380211,9.51968094329808,5.50847457627119,86989,18.6206896551724,18.5185185185185,3.89863547758285,5.01850138760407,1399,311100,59,148
"42101021800",4997,60.3161897138283,27.4364618771263,9.7458475085051,1.92115269161497,14.8489093456074,7.59326510399472,74242,70.3443169196594,42.0526315789474,13.6315789473684,7.47816593886463,1570,317900,57,159
"42101021900",1480,84.8648648648649,7.02702702702703,3.58108108108108,1.28378378378378,5.67567567567568,5.58858501783591,71250,10.9550561797753,29.4871794871795,0,2.85204991087344,1615,274200,60,33
"42101022000",1477,75.1523358158429,8.86932972241029,7.65064319566689,7.85375761679079,1.75953079178886,2.6431718061674,97321,37.2119815668203,41.7956656346749,26.3157894736842,3.79075056861259,1859,382100,44,127
"42101023100",1573,90.1462174189447,0.890019071837254,4.38652256834075,2.7972027972028,3.75079465988557,1.98598130841121,170625,24.957264957265,37.6712328767123,20.5479452054795,1.02420856610801,3094,704700,86,16
"42101023500",1288,60.5590062111801,30.0465838509317,2.48447204968944,0.46583850931677,3.1832298136646,0.938337801608579,118750,34.0255591054313,33.8028169014084,13.6150234741784,6.5173116089613,1416,497800,83,30
"42101023600",2513,50.4178272980501,38.7982491046558,1.55192996418623,0,7.14900947459087,1.25588697017268,101458,30.2547770700637,67.8947368421053,20.2631578947368,3.55987055016181,1327,579100,86,142
"42101023700",4874,35.1661879359869,61.4895363151416,5.04718916700862,1.16947066064834,6.41927916400085,5.83704904742602,80891,51.875,27.5602409638554,16.1144578313253,2.77553220156292,1169,348400,86,154
"42101023800",5396,25.0370644922165,59.822090437361,9.89621942179392,0.871015567086731,18.9694224235561,11.6566265060241,59534,53.0063291139241,65.2238805970149,39.6268656716418,6.13603473227207,1101,283700,86,333
"42101023900",1988,30.0804828973843,54.9798792756539,2.71629778672032,4.42655935613682,10.0603621730382,6.94310511089682,NA,81.1162079510703,48.2563619227144,30.8199811498586,9.85054347826087,1354,217900,59,117
"42101024000",4009,31.778498378648,53.6293339985034,4.39012222499376,5.26315789473684,18.9033550325488,12.8408091468777,61450,60.9389243391067,37.0979805534779,24.5325355272999,5.36889504676134,1092,312100,81,124
"42101024100",1401,16.4882226980728,71.8058529621699,2.7123483226267,0,38.9306599832916,5.81395348837209,16042,80.0884955752212,66.8508287292818,40.1473296500921,17.9784589892295,742,312500,86,5
"42101024200",4595,17.8237214363438,74.689880304679,3.15560391730141,1.37105549510337,22.0674646354733,11.7888029130633,33172,56.8991470145509,44.3562610229277,30.5996472663139,10.7393244104525,764,214400,83,208
"42101024300",4204,10.6327307326356,83.2302568981922,2.90199809705043,2.14081826831589,23.3349191246432,8.67600542250339,48617,48.6952240275726,56.5217391304348,36.2992922143579,8.93081761006289,1101,172500,86,146
"42101024400",3210,8.94080996884735,86.3551401869159,0,0,27.0346117867166,1.82926829268293,56912,30.5059523809524,64.6341463414634,36.8292682926829,9.18866080156403,1028,186100,86,258
"42101024500",4904,4.36378466557912,93.1280587275693,1.38662316476346,0.876835236541599,48.692070030896,13.7443438914027,19589,55.3975776724592,58.5551330798479,43.0608365019011,19.4466720128308,828,93000,76,178
"42101024600",2552,13.7147335423197,81.974921630094,2.1551724137931,0,33.4913112164297,21.6393442622951,34091,56.7746686303387,23.7354085603113,11.8028534370947,18.0424528301887,655,194400,86,210
"42101024700",4291,6.01258447914239,91.9133069214635,1.91097646236309,0.233045910044279,23.3057851239669,12.8,40714,41.1977284460506,70.1754385964912,29.1979949874687,7.45929572131768,1167,123300,86,263
"42101024800",2250,1.91111111111111,93.5111111111111,0,0,34.6067415730337,7.50750750750751,43347,21.8535469107551,85.3403141361257,41.8848167539267,7.88022064617809,NA,120400,86,113
"42101024900",2614,2.3335883703137,93.4200459066565,0,0,34.1622035195103,18.0952380952381,28855,26.6219239373602,63.5854341736695,45.3781512605042,22.9030339083879,1266,121800,80,254
"42101025200",8034,8.96191187453323,87.2168284789644,5.81279561862086,0.373412994772218,29.391979301423,23.1619679380873,27675,55.9628154050465,64.1670621737067,31.3241575700047,14.5590379008746,809,147600,86,247
"42101025300",4771,11.6118214210857,83.8608258226787,2.5780758750786,1.25759798784322,16.0853942084126,9.29133858267716,52207,36.6838487972509,47.8922716627635,19.7892271662763,4.23183072677093,1236,184000,84,203
"42101025400",3784,12.737843551797,81.4746300211416,5.54968287526427,1.08350951374207,11.2242164478971,7.05035971223022,70234,33.3014354066986,48.9942528735632,39.2241379310345,3.49344978165939,1053,279200,77,201
"42101025500",2808,39.3518518518519,49.0740740740741,0.605413105413105,2.56410256410256,6.65954415954416,7.66550522648084,71389,26.6613290632506,41.4414414414414,14.7147147147147,4.8170449282075,1347,362800,86,63
"42101025600",2814,58.5287846481876,27.8606965174129,11.7981520966596,2.98507462686567,1.74110522331567,2.82555282555283,99944,28.1024819855885,35.042735042735,27.6353276353276,1.2494215640907,1603,400600,86,79
"42101025700",3737,51.8062617072518,38.1857104629382,2.27455177950227,4.4955846936045,7.94755151190795,6.10619469026549,62516,67.149977344812,55.6005398110661,29.2172739541161,2.4190800681431,1735,447300,62,113
"42101025800",1845,4.44444444444444,79.1869918699187,1.6260162601626,0.0542005420054201,15.8807588075881,11.2574850299401,48100,14.0522875816993,56.5891472868217,17.0542635658915,18.9168573607933,1443,290500,66,62
"42101025900",4311,2.87636279285549,93.3426119229877,2.15727209464161,1.46137787056367,12.9414553211662,10.0550275137569,54229,16.523400191022,79.1907514450867,41.3294797687861,9.1219678852067,1320,205100,69,109
"42101026000",3058,1.47155003270111,95.1275343361674,0.981033355134075,0,14.3884892086331,10.0265604249668,62651,25.4004576659039,62.4624624624625,35.1351351351351,10.1055194805195,1380,189900,69,0
"42101026100",2886,4.53915453915454,93.4857934857935,0,0,4.67980295566502,13.9420111042566,54132,29.4357579877634,56.35103926097,24.4803695150115,3.75360923965351,1135,262700,66,126
"42101026200",4013,1.89384500373785,94.6922501868926,4.31098928482432,0.573137303762771,18.0164465487167,11.3352545629203,71943,13.365029054411,53.7549407114625,49.802371541502,4.6618516086671,1352,207500,69,156
"42101026301",4007,2.24606937858747,91.3651110556526,4.34240079860245,0,15.3980534065386,15.6378600823045,57992,8.01169590643275,44.5255474452555,24.0875912408759,5.38294797687861,1273,203900,72,135
"42101026302",4550,3.20879120879121,96.7692307692308,1.36263736263736,0,9.40659340659341,0,70182,25.8462946020128,17.1681415929204,3.36283185840708,8.23629650667424,963,194900,78,218
"42101026400",5674,1.1984490659147,98.41381741276,0,0.387733521325344,9.51873557094655,23.759608665269,60107,27.6524644945698,30.8157099697885,12.0845921450151,8.02413947250782,1341,190600,79,125
"42101026500",5370,2.51396648044693,94.87895716946,0.577281191806331,0,26.9543343653251,16.5693758419398,46181,25.8714596949891,72,46.1052631578947,18.2006920415225,1300,159300,74,107
"42101026600",7060,0.764872521246459,93.8385269121813,0.0141643059490085,0,21.8901915927938,9.69679633867277,39788,24.741913282863,43.3936022253129,10.9874826147427,13.3447757991847,1235,157200,86,213
"42101026700",7518,0.0399042298483639,94.9188613993083,0.691673317371641,0,19.2072359670125,11.4390021296015,45667,22.119341563786,51.937984496124,27.5968992248062,12.3464501353321,1123,147900,77,274
"42101026800",4308,9.37790157845868,75.9052924791086,7.07985143918292,2.76230269266481,27.2388059701493,10.7796964939822,45768,58.8520971302428,38.7846961740435,22.2805701425356,7.25111441307578,1088,204300,71,274
"42101026900",2431,21.9251336898396,72.110242698478,3.99012751953928,2.50925545043192,14.1969407265774,5.88235294117647,83857,38.4049079754601,49.5207667731629,8.94568690095847,6.14754098360656,1005,296300,86,53
"42101027000",2688,13.6904761904762,75.5208333333333,3.16220238095238,5.80357142857143,7.6219512195122,8.61450107681264,91882,33.75,42.4501424501425,29.6296296296296,8.63609291244789,1085,313700,76,46
"42101027100",2609,6.8608662322729,74.7412801839785,4.98275201226524,9.31391337677271,10.1935993678388,13.0094043887147,58296,26.7409470752089,32.2916666666667,14.5833333333333,10.5637379380396,1086,157400,69,40
"42101027200",4782,4.34964450020912,75.9933082392304,20.1171058134672,2.17482225010456,20.3262233375157,10.9230769230769,61146,27.9397930385701,72.5589225589226,47.979797979798,5.34904805077063,1367,171300,67,219
"42101027300",5601,11.569362613819,49.3661846098911,11.2301374754508,23.103017318336,25.8703802892341,7.93151642208246,40618,38.9786119598429,62.8219484882419,19.484882418813,23.4402187422322,1316,123200,77,0
"42101027401",3223,3.47502327024511,50.0465404902265,25.4421346571517,23.3633260937015,24.9146757679181,10.5121293800539,46952,59.0150913423352,26.9179004037685,12.3822341857335,42.850049652433,984,143600,86,107
"42101027402",7055,11.9489723600283,65.3437278525868,19.5038979447201,6.52019844082211,33.0545712260808,11.4113159567705,61430,12.8814902893381,47.3846153846154,47.3846153846154,24.5037807183365,1051,123600,77,52
"42101027500",4667,8.74223269766445,68.0737090207842,28.3694021855582,6.66380972787658,19.8493003229279,6.86746987951807,54261,22.2284122562674,56.6416040100251,28.3208020050125,11.5047021943574,1075,124900,83,128
"42101027600",4066,1.64781111657649,80.7673389080177,12.6168224299065,3.61534677816035,27.4717166748647,12.9190880643719,44802,46.7920887602508,57.8350515463918,25.1546391752577,7.16066975418596,992,143600,82,179
"42101027700",5197,2.42447565903406,91.7452376370983,0.442563017125265,1.86646142005003,32.153165287666,12.3265953230281,33944,32.2510822510823,61.8568232662192,32.7740492170022,18.3549124143184,836,121700,78,341
"42101027800",5082,2.71546635182999,95.5529319165683,1.08225108225108,0.0590318772136954,21.4876033057851,16.4526484751204,37820,58.5529254131309,43.4019832189169,28.5278413424867,5.64300564300564,889,142000,82,174
"42101027901",3256,1.28992628992629,95.3009828009828,2.27272727272727,0,28.4398034398034,7.61654629021668,37813,37.8361858190709,55.735056542811,21.3247172859451,13.5948905109489,1123,117800,83,206
"42101027902",4912,29.2548859934853,58.9983713355049,9.97557003257329,3.68485342019544,23.8938053097345,7.2007200720072,43205,58.974358974359,62.5,28.3967391304348,9.23881464264962,988,104300,76,70
"42101028000",4212,1.09211775878443,96.3912630579297,3.67996201329535,0,28.4309021113244,14.2002989536622,34143,32.8403875573687,74.3788819875776,41.1490683229814,18.9035243859025,768,93100,83,229
"42101028100",3976,8.40040241448692,83.6770623742455,7.52012072434608,0,28.0432595573441,15.9652333028362,48750,24.3410852713178,64.755838641189,46.9214437367304,12.2295081967213,976,124500,86,112
"42101028200",4893,4.31228285305539,89.7608828939301,4.41446965052115,3.45391375434294,47.497897392767,29.1583166332665,20674,49.9782703172534,69.4782608695652,43.9130434782609,27.4326846174353,983,112200,75,31
