code,citycor,long_code,zoninggroup,pending,pendingbill,pendingbillurl,sunset_date,sunsetbillnum,sunsetbilllink,objectid,globalid,Shape__Area,Shape__Length
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15080,,8989.8125,461.046768311619
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15081,,3441.10546875,286.414731692923
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15082,,11320.0078125,461.178959225208
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15083,,237.69921875,74.9966884220833
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15084,,195.09375,68.4124568919155
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15085,,310.4921875,108.58194998695
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15086,,8094.7421875,477.330246332035
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15087,,5276.4765625,369.918870940049
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15088,,161.3203125,63.972023575532
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15089,,7221.3125,409.692232656086
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15090,,170.73828125,66.0708328976289
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15091,,7240.44140625,441.626578818026
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15092,,206.6953125,68.9316784398851
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15093,,27794.84375,765.377513289114
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15094,,1504.08984375,154.728760410275
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15095,,7500.7890625,399.756487514833
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15096,,4038.875,315.349599018491
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15097,,543.42578125,94.506197469161
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15098,,188.37109375,67.3035349272569
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15099,,2302.5625,285.199798826288
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15100,,15082.921875,514.835170041635
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15101,,275.99609375,67.4732180869809
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15102,,139.875,57.0396298732622
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15103,,8167.5859375,406.815927658575
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15104,,5286.421875,310.845534707861
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15105,,4014.04296875,262.082222740652
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15106,,2976.63671875,243.043903555593
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15107,,14393.55078125,616.027913412629
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15108,,3146.703125,278.278070045159
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15109,,15109.328125,551.0271917136
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15110,,12453.89453125,587.42038063236
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15111,,6583.49609375,417.887114508219
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15112,,6714.16015625,418.059505919623
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15113,,94.1015625,52.9761160908429
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15114,,304.59375,76.6016543863765
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15115,,4071.33984375,378.959865089033
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15116,,3199.2890625,249.900070017717
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15117,,3222.296875,239.928496340625
I3,0,I-3,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15118,,284505.13671875,2498.0136407385
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15119,,12453.19140625,524.12202954403
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15120,,353.89453125,105.702499879401
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15121,,820.01171875,114.542507714989
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15122,,4055.8046875,362.978629474928
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15123,,9071.33984375,426.377973131379
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15124,,4079,261.545667177417
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15125,,10448.58203125,475.23313492138
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15126,,246.859375,78.5508789814814
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15127,,12836.68359375,468.349601112439
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15128,,5753.41015625,400.36965120325
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15129,,8328.94921875,538.764729592537
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15130,,4770.49609375,279.309974697768
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15131,,4479.08203125,318.298300699894
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15132,,624.89453125,100.562160240049
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15133,,9511.29296875,446.476245519303
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15134,,18746.14453125,688.869441244052
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15135,,232.69140625,72.4957583277125
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15136,,350.4453125,126.246427790671
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15137,,13451.2265625,645.613771383834
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15138,,2124.08203125,228.166757041959
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15139,,6721.34765625,404.571499104298
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15140,,225.125,79.9359704448171
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15141,,155.6484375,62.3060347699189
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15142,,15433.203125,553.552859300234
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15143,,5061.4765625,520.562849400029
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15144,,188.4609375,67.9152929215936
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15145,,159.671875,53.9304173165874
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15146,,11662.09765625,438.00038151604
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15147,,170.078125,61.9500934277526
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15148,,3595.06640625,257.63100975549
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15149,,3168.5703125,247.636245874239
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15150,,15417.8984375,587.386771987336
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15151,,7118.85546875,436.916476346045
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15152,,8577.625,396.884245182753
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15153,,2990.67578125,262.036417203776
RSA2,0,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15154,,6763.09375,335.887098532981
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15155,,5621.51953125,330.592377624812
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15156,,223.296875,74.974710584454
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15157,,370.30859375,81.1614679319848
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15158,,1797.44140625,179.211129766947
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15159,,7027.984375,392.360104984059
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15160,,192.8515625,66.9618298526361
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15161,,187.74609375,67.4095475949148
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15162,,191.53125,67.0597415286774
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15163,,15571.83984375,580.318794162667
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15164,,7089.03515625,406.765800007302
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15165,,6607.0625,369.476055555096
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15166,,5388.40234375,389.31716458081
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15167,,6191.6171875,397.032694984483
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15168,,10482.95703125,563.718259022305
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15169,,3102.3359375,295.190534978187
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15170,,11717.58984375,504.203656514991
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15171,,8217.5,446.373752624936
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15172,,669.56640625,105.195783626341
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15173,,1740.0859375,170.609682183161
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15174,,1007.4921875,128.978486016229
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15175,,9644.30859375,496.338133238534
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15176,,27818.73046875,668.473762170294
RMX3,0,RMX-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15177,,3189.390625,226.078352055088
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15178,,1847.43359375,236.67147338097
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15179,,4807.875,316.762661611759
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15180,,191.81640625,70.550003242004
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15181,,345.44921875,124.724088459249
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15182,,3642.5078125,269.732285991491
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15183,,2178.79296875,241.400760406945
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15184,,5612.7578125,392.271586132716
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15185,,3661.5078125,263.852157321816
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15186,,6673.2421875,404.464677897656
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15187,,152.58984375,60.6285649143735
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15188,,3703.8359375,274.228766184663
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15189,,16678.78515625,564.767143381762
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15190,,39472.19140625,982.2782591882
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15191,,4745.578125,289.479588783068
CA2,0,CA-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15192,,35691.828125,759.291217095457
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15193,,18384.96875,611.865012171588
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15194,,10956.7578125,596.350573088986
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15195,,8866.09765625,438.329028083441
CMX3,1,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15196,,11174.140625,455.090731239378
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15197,,198.66015625,66.1708145216115
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15198,,3853.79296875,266.077630547602
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15199,,8666.46484375,482.655638889506
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15200,,3750.4453125,300.825737845071
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15201,,523.44140625,97.1982425085097
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15202,,17379.74609375,593.056799597047
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15203,,12704.359375,539.60508221741
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15204,,8594.54296875,482.268388116837
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15205,,14315.76171875,543.044513592758
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15206,,6094.73828125,385.489651090762
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15207,,396.546875,131.481236718177
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15208,,11953.8828125,529.604436625218
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15209,,1281.69921875,149.383986679028
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15210,,6917.97265625,378.373285017977
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15211,,1290.921875,151.057533004956
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15212,,2037.5078125,188.333851761101
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15213,,5887.5859375,409.843634039334
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15214,,1444.26953125,189.124071708398
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15215,,20817.48046875,666.927368333875
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15216,,6469.79296875,367.170312499277
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15217,,5709.0234375,324.870917900138
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15218,,13032.74609375,522.769016712516
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15219,,2446.21875,206.420402948722
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15220,,11219.578125,510.775763008969
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15221,,6247.05078125,408.510856226361
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15222,,5249.98828125,367.283157445236
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15223,,358.5078125,82.8840145282992
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15224,,304.75390625,75.2765419496244
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15225,,30023.76171875,680.057115412214
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15226,,2737.81640625,258.046487099126
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15227,,6840.6328125,419.103979081657
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15228,,9019.4921875,405.110881876922
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15229,,7998.04296875,418.057832937448
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15230,,10620.01171875,478.822172765644
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15231,,7985.3203125,480.363218581878
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15232,,60078.890625,1382.96311566222
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15233,,195.265625,70.1221183447479
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15234,,3865.14453125,368.267813534007
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15235,,9212.87109375,492.646326677408
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15236,,6932.23828125,405.489848407747
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15237,,9231.48828125,492.45973974277
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15238,,556.33203125,98.9591245889982
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15239,,6826.359375,415.278680500312
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15240,,361.23828125,81.5116223028149
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15241,,7122.5625,411.235842338927
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15242,,998.5625,129.421643550966
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15243,,7145.50390625,412.545943720814
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15244,,199.3046875,67.4863870126711
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15245,,179.84765625,66.5930527541661
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15246,,192.9921875,68.7520897545543
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15247,,149.30859375,58.6981694659367
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15248,,2435.28515625,212.8063217581
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15249,,6887.04296875,393.602115547641
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15250,,9295.734375,458.581324380507
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15251,,446.55859375,146.593927467606
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15252,,5299.51953125,356.315005792374
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15253,,7048.953125,389.906623096173
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15254,,6722.78515625,399.16027246508
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15255,,1097.69921875,135.146735387188
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15256,,257.45703125,66.8408493363301
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15257,,254.75390625,90.4805746705162
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15258,,5804.13671875,389.236219165346
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15259,,687.72265625,126.900498245782
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15260,,265.0078125,92.2674128544748
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15261,,13507.265625,533.770931666608
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15262,,6570.73046875,402.352024877077
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15263,,148.0703125,55.6625929779026
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15264,,175.6953125,69.51391099296
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15265,,308.1953125,75.3944207133246
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15266,,4550.7421875,290.477556039977
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15267,,209.4609375,69.1311468452471
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15268,,194.19921875,74.0427631374174
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15269,,6499.85546875,359.538664055363
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15270,,190.83984375,66.6997956694078
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15271,,174.98046875,62.7698365893315
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15272,,6195.9296875,409.052856225688
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15273,,5138.73046875,292.366542335623
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,15274,,7376.609375,576.45627660882
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15275,,223.4140625,65.1890958729481
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15276,,178.64453125,66.8743387079453
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15277,,170.15234375,63.1960067468171
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15278,,5547.328125,380.691323715729
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15279,,180.50390625,67.9576741273016
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15280,,5683.953125,393.960127426931
I1,0,I-1,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15281,,3622.46875,387.941838747241
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15282,,5848.87890625,390.838514281095
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15283,,5559.73046875,337.348591108089
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15284,,6695.19921875,403.653789403204
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15285,,246.85546875,88.4667464184016
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15286,,156.90625,61.9746653979181
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15287,,163.03125,63.8934159514274
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15288,,4069.46484375,366.135244075528
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15289,,4856.73046875,344.559604805047
I1,2,I-1,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15290,,699401.015625,4125.63240147306
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15291,,5322.0546875,291.909968293961
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15292,,3220.54296875,362.554523920711
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15293,,116.1953125,49.8727691945669
